id,shipment,number_customer_calls,customer_rating,product_cost,number_prior_purchases,product_importance,gender,discount,weight,weekday_of_purchase,week_of_purchase,on_Time
8739,Ship,5,3,253,5,low,M,6,1028,5,24,1
8740,Ship,6,4,249,4,low,M,10,1318,5,24,1
8741,Ship,6,5,294,4,medium,M,10,1628,5,24,0
8742,Ship,4,4,263,3,medium,F,8,5475,5,24,1
8743,Ship,5,2,196,3,medium,M,4,4868,5,24,0
8744,Ship,4,5,184,2,medium,F,2,4429,5,24,1
8745,Ship,5,4,231,2,medium,F,7,5491,5,24,0
8746,Ship,3,1,153,2,low,M,6,4996,5,24,1
8747,Ship,3,2,173,2,low,F,8,5492,5,24,1
8748,Ship,3,1,159,3,low,M,10,4358,5,24,0
8749,Ship,5,4,137,2,low,F,2,4077,5,24,0
8750,Ship,3,1,249,2,medium,F,1,5190,5,24,0
8751,Ship,3,4,247,3,medium,M,9,5383,5,24,1
8752,Ship,3,3,205,3,high,M,1,5851,5,24,0
8753,Ship,3,3,209,3,medium,F,5,5831,5,24,1
8754,Ship,3,3,247,2,high,F,8,4593,5,24,0
8755,Ship,4,1,225,2,medium,M,5,5714,5,24,0
8756,Ship,3,2,150,10,low,F,6,5580,5,24,1
8757,Ship,5,3,210,7,medium,F,4,4362,5,24,1
8758,Ship,3,1,247,2,low,M,7,5557,5,24,1
8759,Ship,5,5,167,3,medium,M,1,4314,5,24,1
8760,Ship,4,5,233,3,medium,F,2,4501,5,24,1
8761,Ship,2,4,204,10,low,F,4,4679,5,24,0
8762,Ship,5,1,140,8,medium,M,7,5437,5,24,1
8763,Ship,6,3,218,6,high,F,5,4352,5,24,0
8764,Ship,3,1,250,3,low,F,7,4760,5,24,1
8765,Ship,3,1,225,4,low,F,10,4080,5,24,0
8766,Ship,7,5,308,4,medium,M,6,1165,5,24,1
8767,Ship,6,3,256,4,low,F,9,1212,5,24,0
8768,Ship,4,5,251,5,medium,F,7,1381,5,24,1
8769,Ship,5,1,270,5,medium,M,10,1397,5,24,1
8770,Ship,6,1,289,4,low,M,3,1181,5,24,0
8771,Ship,6,5,253,4,medium,M,8,1899,5,24,0
8772,Ship,7,3,305,4,medium,F,6,1167,5,24,1
8773,Ship,3,5,219,6,low,M,1,1394,5,24,1
8774,Ship,4,1,231,5,medium,M,6,1231,5,24,1
8775,Ship,6,5,298,4,medium,F,8,1759,5,24,0
8776,Ship,6,1,282,4,low,M,7,1758,5,24,1
8777,Ship,5,3,240,5,low,M,6,1489,5,24,1
8778,Ship,5,5,223,5,medium,M,8,1132,5,24,1
8779,Ship,5,2,140,5,medium,M,2,1521,5,24,1
8780,Ship,5,3,268,5,medium,M,5,1365,5,24,1
8781,Ship,6,3,279,4,low,M,7,1090,5,24,0
8782,Ship,4,3,225,5,medium,F,6,1573,5,24,1
8783,Ship,6,3,296,4,medium,M,7,1515,5,24,1
8784,Ship,5,5,162,4,low,M,8,1311,5,24,1
8785,Ship,6,5,255,4,low,F,2,1218,5,24,0
8786,Ship,7,5,255,4,low,F,9,1367,5,24,1
8787,Ship,6,2,286,4,medium,M,6,1556,5,24,0
8788,Road,7,2,267,4,medium,M,8,1285,5,24,1
8789,Road,5,1,226,6,low,M,5,1078,5,24,1
8790,Road,6,5,285,4,medium,F,5,1631,5,24,0
8791,Road,6,3,276,4,low,F,5,1637,5,24,0
8792,Road,6,2,257,4,low,F,5,1565,5,24,0
8793,Road,6,4,287,4,medium,F,10,1811,5,24,0
8794,Road,6,1,283,5,low,F,10,1304,5,24,0
8795,Road,6,3,309,4,medium,M,2,1270,5,24,0
8796,Road,4,3,274,5,low,F,3,1637,5,24,0
8797,Road,7,4,244,4,medium,F,4,1953,5,24,0
8798,Road,5,3,222,6,low,M,9,1656,5,24,1
8799,Road,6,1,264,4,low,M,5,1900,5,24,1
8800,Road,4,2,232,5,medium,M,3,1197,5,24,1
8801,Road,5,2,227,6,medium,F,6,1620,5,24,1
8802,Road,6,4,294,3,medium,M,7,1455,5,24,1
8803,Road,6,4,260,4,low,F,1,1883,5,24,1
8804,Road,4,3,260,5,low,F,8,1756,6,24,1
8805,Road,6,1,277,5,low,F,2,1190,6,24,0
8806,Road,5,3,257,5,low,F,7,1451,6,24,0
8807,Road,5,5,271,6,low,M,6,1450,6,24,0
8808,Road,6,1,308,4,low,F,7,1260,6,24,0
8809,Road,7,2,281,4,medium,F,2,1291,6,24,1
8810,Flight,5,4,307,5,low,M,8,1903,6,24,1
8811,Flight,5,3,224,5,medium,M,9,1643,6,24,0
8812,Flight,5,5,233,6,medium,F,4,1924,6,24,0
8813,Flight,3,4,179,2,medium,M,5,1340,6,24,1
8814,Flight,4,3,267,5,medium,F,9,1538,6,24,1
8815,Flight,5,3,218,6,low,F,6,1519,6,24,0
8816,Flight,7,3,302,4,medium,F,7,1915,6,24,1
8817,Flight,7,3,247,4,medium,M,5,1060,6,24,1
8818,Flight,6,3,266,4,medium,F,8,1547,6,24,1
8819,Flight,5,1,247,5,low,M,10,1562,6,24,0
8820,Flight,4,3,219,5,low,F,8,1702,6,24,0
8821,Flight,7,1,287,4,medium,M,9,1150,6,24,0
8822,Flight,6,3,297,5,low,F,5,1657,6,24,1
8823,Flight,5,5,273,5,medium,M,4,1597,6,24,0
8824,Flight,5,5,219,5,low,M,6,1234,6,24,1
8825,Flight,5,1,232,5,medium,F,7,1069,6,24,0
8826,Flight,4,4,264,5,low,M,3,1782,6,24,1
8827,Flight,6,3,266,4,low,F,9,1106,6,24,0
8828,Flight,7,1,280,5,low,M,10,1199,6,24,0
8829,Flight,7,4,264,4,medium,M,6,1265,6,24,1
8830,Flight,4,2,258,5,low,F,8,1878,6,24,1
8831,Flight,5,1,236,5,low,M,8,1441,6,24,1
8832,Ship,5,5,262,5,low,M,2,1304,6,24,1
8833,Ship,5,3,255,6,medium,F,1,5874,6,24,1
8834,Ship,4,4,267,4,low,F,8,5219,6,24,0
8835,Ship,4,1,240,4,low,M,10,5965,6,24,0
8836,Ship,4,2,215,2,high,F,10,4061,6,24,0
8837,Ship,5,5,252,5,low,M,9,4135,6,24,1
8838,Ship,4,5,136,2,medium,M,4,5512,6,24,1
8839,Ship,3,4,225,4,medium,F,9,5575,6,24,1
8840,Ship,3,3,187,6,low,F,2,4549,6,24,1
8841,Ship,4,4,144,3,low,M,6,4137,6,24,0
8842,Ship,3,2,226,2,low,M,10,4254,6,24,1
8843,Ship,5,2,229,3,low,F,3,4916,6,24,1
8844,Ship,3,3,255,3,low,M,4,4628,6,24,0
8845,Ship,5,3,227,5,medium,F,9,4990,6,24,1
8846,Ship,5,1,248,3,medium,M,6,5081,6,24,0
8847,Ship,3,2,151,2,low,F,3,4759,6,24,1
8848,Ship,4,5,188,3,medium,M,8,4125,6,24,1
8849,Ship,4,2,160,2,medium,M,3,4304,6,24,0
8850,Ship,4,2,156,3,low,F,1,5361,6,24,1
8851,Ship,3,4,162,3,medium,M,7,5313,6,24,1
8852,Ship,4,4,270,3,low,F,4,5888,6,24,1
8853,Ship,4,5,200,4,medium,F,2,4947,6,24,1
8854,Ship,3,3,224,4,medium,M,10,4147,6,24,1
8855,Ship,4,4,146,4,medium,M,7,4953,6,24,0
8856,Ship,5,3,156,3,low,F,6,5231,6,24,0
8857,Ship,4,3,235,3,medium,F,4,5748,6,24,0
8858,Ship,4,1,231,3,medium,M,5,4118,6,24,0
8859,Ship,4,5,141,2,low,F,10,5907,6,24,0
8860,Ship,3,1,178,4,medium,M,9,5727,6,24,0
8861,Ship,5,4,244,6,high,F,3,4089,6,24,1
8862,Ship,4,2,247,2,medium,M,7,4955,6,24,0
8863,Ship,3,1,132,3,medium,F,5,5978,6,24,1
8864,Ship,4,5,190,3,medium,M,6,4671,6,24,0
8865,Ship,3,2,113,5,medium,M,1,5993,6,24,1
8866,Ship,5,5,253,2,high,F,3,4851,6,24,1
8867,Ship,4,3,235,3,medium,F,4,4739,6,24,1
8868,Ship,3,3,264,2,low,M,6,4102,6,24,1
8869,Ship,3,5,286,6,medium,M,3,4424,6,24,1
8870,Ship,4,3,141,3,medium,F,3,4249,6,24,1
8871,Ship,4,2,243,3,low,M,3,5703,6,24,1
8872,Ship,5,4,209,4,low,F,10,5461,6,24,1
8873,Ship,4,4,246,2,medium,F,2,4633,6,24,0
8874,Ship,4,3,257,3,medium,M,1,5717,6,24,0
8875,Ship,4,2,217,2,medium,F,8,4907,6,24,0
8876,Ship,4,4,246,3,low,M,9,5041,6,24,1
8877,Ship,4,4,166,6,low,F,6,4100,6,24,0
8878,Ship,3,3,183,2,low,F,3,5189,6,24,1
8879,Ship,4,5,136,2,medium,M,4,5923,6,24,0
8880,Ship,4,1,224,2,low,M,10,4653,6,24,0
8881,Ship,4,3,174,3,medium,M,2,4069,6,24,0
8882,Ship,4,5,209,3,medium,F,4,4809,6,24,1
8883,Ship,4,3,256,2,medium,F,3,4679,6,24,0
8884,Ship,4,2,231,4,medium,M,9,5194,6,24,1
8885,Ship,2,1,228,2,low,F,2,5435,6,24,1
8886,Ship,4,2,198,3,medium,M,10,5487,6,24,0
8887,Ship,5,5,223,3,medium,F,3,4382,6,24,1
8888,Ship,3,4,257,4,medium,F,8,4780,6,24,1
8889,Ship,4,4,265,3,low,M,10,4741,6,24,1
8890,Ship,3,3,258,3,medium,F,7,4068,6,24,0
8891,Ship,3,2,272,3,low,M,7,5657,6,24,0
8892,Ship,5,3,273,4,medium,M,1,5119,6,24,1
8893,Ship,3,5,287,5,high,M,1,5263,6,24,0
8894,Ship,5,1,176,4,low,F,1,4270,6,24,0
8895,Ship,5,4,136,3,medium,M,4,5413,6,24,1
8896,Ship,3,5,204,2,low,F,1,4025,6,24,0
8897,Ship,4,3,213,3,medium,M,2,5432,6,24,0
8898,Ship,3,3,160,3,low,M,1,4769,6,24,1
8899,Ship,3,5,148,2,medium,F,9,5095,6,24,0
8900,Ship,4,3,255,4,medium,F,10,4740,6,24,1
8901,Ship,3,3,212,3,medium,M,10,5724,6,24,0
8902,Ship,3,3,217,3,medium,M,10,5439,6,24,1
8903,Ship,4,2,145,3,medium,F,7,5823,6,24,1
8904,Ship,3,1,170,3,high,F,6,5750,6,24,1
8905,Ship,3,2,244,3,high,F,5,5781,6,24,0
8906,Ship,3,1,151,4,medium,M,2,5016,6,24,1
8907,Ship,4,1,202,3,low,M,10,4454,6,24,1
8908,Ship,4,1,195,3,medium,M,2,4682,6,24,1
8909,Ship,3,3,150,3,medium,M,9,5852,6,24,1
8910,Ship,4,3,225,2,medium,F,10,5523,6,24,0
8911,Ship,4,5,142,4,medium,F,6,5027,6,24,1
8912,Ship,3,3,262,4,low,M,5,4782,6,24,1
8913,Ship,3,1,251,6,medium,M,10,4912,6,24,1
8914,Ship,5,5,221,2,medium,M,10,4255,6,24,0
8915,Ship,3,2,202,2,medium,F,7,5328,6,24,1
8916,Ship,4,3,216,4,medium,M,3,4750,6,24,1
8917,Ship,4,2,239,3,low,F,4,5916,6,24,1
8918,Ship,2,3,192,3,low,M,4,5524,6,24,1
8919,Ship,3,4,185,2,medium,M,5,4574,6,24,1
8920,Ship,5,4,235,3,low,M,3,4411,6,24,0
8921,Ship,3,2,253,2,low,M,8,5608,6,24,1
8922,Ship,3,4,180,3,low,M,2,5659,6,24,0
8923,Ship,3,5,150,2,medium,M,10,5187,6,24,1
8924,Ship,4,2,168,6,medium,F,9,4030,6,24,1
8925,Road,5,4,274,3,medium,F,1,4030,6,24,1
8926,Road,3,2,179,3,medium,M,9,5224,6,24,0
8927,Road,6,1,237,5,medium,M,3,5299,6,24,0
8928,Road,3,4,160,3,low,M,10,4602,6,24,1
8929,Road,4,1,225,2,low,M,4,4102,6,24,1
8930,Road,4,2,217,2,low,M,4,5539,6,24,1
8931,Road,3,5,263,3,medium,M,1,4645,6,24,1
8932,Road,4,4,128,6,medium,F,3,5459,6,24,1
8933,Road,3,3,167,3,low,F,8,4420,6,24,1
8934,Road,3,2,221,2,low,F,10,4312,6,24,1
8935,Road,3,3,173,2,low,M,5,4703,6,24,1
8936,Road,4,2,149,6,low,F,6,4904,6,24,1
8937,Road,3,5,234,2,medium,F,8,5241,6,24,0
8938,Road,3,3,237,3,medium,M,6,4918,6,24,1
8939,Road,2,4,269,4,low,M,2,4267,6,24,0
8940,Road,3,5,182,3,high,M,5,4183,6,24,0
8941,Road,6,3,199,4,medium,F,1,5204,6,24,1
8942,Road,4,1,264,4,low,F,6,4863,6,24,1
8943,Road,6,5,167,3,low,F,2,5761,6,24,0
8944,Road,4,4,155,3,medium,F,6,5778,6,24,0
8945,Road,5,1,274,2,high,F,8,4647,6,24,0
8946,Road,4,1,213,5,low,M,10,5492,6,24,1
8947,Flight,3,2,204,2,high,M,8,4562,6,24,0
8948,Flight,5,2,259,2,medium,M,7,4764,6,24,1
8949,Flight,3,1,174,3,medium,F,2,4972,6,24,1
8950,Flight,3,1,230,2,low,F,4,4387,6,24,0
8951,Flight,5,4,260,4,low,M,4,5911,6,24,0
8952,Flight,4,5,176,2,low,F,1,4155,6,24,1
8953,Flight,5,2,217,2,medium,F,6,4120,6,24,0
8954,Flight,4,2,219,3,low,F,9,5703,6,24,1
8955,Flight,4,1,189,3,medium,M,5,4133,6,24,1
8956,Flight,4,1,252,4,low,F,7,5459,6,24,0
8957,Flight,3,2,189,3,medium,F,2,4152,6,24,0
8958,Flight,5,2,159,3,low,M,5,4930,6,24,1
8959,Flight,4,2,262,3,low,M,6,5381,6,24,1
8960,Flight,6,1,191,5,low,M,8,5156,6,24,0
8961,Flight,4,1,271,4,medium,F,2,4133,6,24,0
8962,Flight,4,5,196,5,low,F,2,5840,6,24,1
8963,Flight,4,3,261,6,low,F,6,5068,6,24,1
8964,Flight,4,5,233,6,medium,M,1,5284,6,24,1
8965,Flight,5,4,235,4,low,M,5,4506,6,24,1
8966,Flight,3,2,154,3,low,F,8,5149,6,24,0
8967,Flight,4,5,167,4,low,M,3,4658,6,24,1
8968,Flight,6,4,144,4,low,F,5,4631,6,24,1
8969,Ship,5,3,194,4,low,M,9,5851,6,24,1
8970,Ship,5,4,242,4,medium,F,5,5375,6,24,1
8971,Ship,3,3,144,3,medium,M,8,5727,6,24,1
8972,Ship,5,4,157,7,medium,F,9,4272,6,24,1
8973,Ship,4,3,184,7,medium,M,5,5920,6,24,0
8974,Ship,5,1,151,3,medium,M,2,4172,6,24,0
8975,Ship,4,1,175,3,medium,M,2,5861,6,24,1
8976,Ship,3,2,177,3,low,F,5,5941,6,24,1
8977,Ship,6,1,141,3,low,F,2,5144,6,24,1
8978,Ship,4,2,210,3,low,M,5,4746,6,24,1
8979,Ship,2,4,224,2,low,M,8,4754,6,24,1
8980,Ship,4,1,253,3,medium,F,9,5502,6,24,0
8981,Ship,4,1,157,2,medium,F,7,4690,6,24,0
8982,Ship,3,2,172,3,medium,F,8,4982,6,24,0
8983,Ship,3,5,193,10,high,M,6,5247,6,24,0
8984,Ship,6,2,255,4,low,M,9,1157,6,24,1
8985,Ship,7,5,255,4,low,F,2,1826,6,24,0
8986,Ship,6,4,286,4,medium,F,1,1570,6,24,1
8987,Ship,7,1,267,4,medium,M,9,1261,6,24,0
8988,Ship,5,4,226,6,low,F,3,1223,6,24,0
8989,Ship,6,3,285,4,medium,F,1,1606,6,24,1
8990,Ship,6,4,276,4,low,M,4,1662,6,24,0
8991,Ship,6,4,257,4,low,F,4,1451,6,24,1
8992,Ship,6,4,287,4,medium,M,7,1141,6,24,0
8993,Ship,6,1,283,5,low,F,9,1311,6,24,0
8994,Ship,6,1,309,4,medium,F,10,1904,6,24,0
8995,Ship,4,5,274,5,low,M,7,1225,6,24,1
8996,Ship,7,2,244,4,medium,F,8,1477,6,24,0
8997,Ship,5,4,222,6,low,F,9,1003,6,24,1
8998,Ship,6,1,264,4,low,M,9,1243,6,24,1
8999,Ship,4,1,232,5,medium,F,7,1899,6,24,0
9000,Ship,5,1,217,2,medium,F,10,4264,6,24,1
9001,Ship,4,5,219,3,low,F,1,5221,6,24,1
9002,Ship,4,3,189,3,medium,F,4,5613,6,24,0
9003,Ship,4,2,252,4,low,M,1,4705,6,24,0
9004,Ship,3,3,189,3,medium,F,1,5896,6,24,0
9005,Ship,5,3,159,3,low,M,7,5462,6,24,0
9006,Ship,4,3,262,3,low,F,3,4176,6,24,1
9007,Ship,6,2,191,5,low,M,1,4314,6,24,1
9008,Ship,4,5,271,4,medium,M,9,5057,6,24,1
9009,Ship,4,2,196,5,low,M,5,4994,6,24,1
9010,Ship,4,1,261,6,low,F,6,5861,6,24,1
9011,Ship,4,1,233,6,medium,F,2,5406,6,24,1
9012,Ship,5,4,235,4,low,M,10,4880,6,24,1
9013,Ship,3,1,154,3,low,M,5,4720,6,24,0
9014,Ship,4,4,167,4,low,M,2,5908,6,24,0
9015,Ship,6,1,144,4,low,F,5,5121,6,24,1
9016,Ship,5,2,194,4,low,M,8,5650,6,24,0
9017,Ship,5,3,242,4,medium,F,8,4410,6,24,0
9018,Ship,3,5,144,3,medium,F,9,5912,6,24,1
9019,Ship,5,4,157,7,medium,M,3,4723,6,24,1
9020,Ship,4,1,184,7,medium,F,6,4956,6,24,1
9021,Ship,5,1,151,3,medium,F,9,5667,6,24,1
9022,Ship,4,4,175,3,medium,M,2,4004,6,24,1
9023,Ship,3,2,177,3,low,F,9,5427,6,24,1
9024,Ship,6,3,141,3,low,M,7,5222,6,24,0
9025,Ship,4,2,210,3,low,F,9,4102,6,24,0
9026,Ship,2,3,224,2,low,F,5,5050,6,24,1
9027,Ship,4,4,253,3,medium,F,4,5236,6,24,1
9028,Ship,4,5,157,2,medium,F,1,5054,6,24,1
9029,Ship,3,1,172,3,medium,M,5,5696,6,24,0
9030,Ship,3,1,193,10,high,F,1,4459,6,24,1
9031,Ship,6,3,255,4,low,M,6,1654,6,24,0
9032,Ship,7,5,255,4,low,M,7,1104,6,24,1
9033,Ship,6,4,286,4,medium,F,1,1539,6,24,0
9034,Ship,7,3,267,4,medium,F,10,1548,6,24,1
9035,Ship,5,4,226,6,low,M,1,1327,6,24,1
9036,Ship,6,4,285,4,medium,M,4,1244,6,24,0
9037,Ship,6,3,276,4,low,F,8,1754,6,24,0
9038,Ship,6,3,257,4,low,F,2,1694,6,24,1
9039,Ship,6,1,287,4,medium,M,5,1791,6,24,0
9040,Ship,6,1,283,5,low,F,5,1298,6,24,1
9041,Ship,6,2,309,4,medium,F,8,1930,6,24,1
9042,Ship,4,1,274,5,low,F,5,1581,6,24,0
9043,Ship,7,3,244,4,medium,M,10,1629,6,24,1
9044,Ship,5,5,222,6,low,M,1,1962,6,24,1
9045,Ship,7,1,264,4,medium,F,5,1238,6,24,1
9046,Ship,4,4,258,5,low,M,7,1261,6,24,0
9047,Ship,5,5,236,5,low,F,7,1137,6,24,1
9048,Ship,6,3,304,4,low,F,9,1401,6,24,1
9049,Ship,6,3,244,5,medium,F,5,1092,6,24,1
9050,Ship,7,1,301,4,low,M,10,1869,6,24,1
9051,Ship,4,4,275,5,medium,M,5,1117,6,24,1
9052,Ship,5,4,236,5,low,M,6,1829,6,24,0
9053,Ship,6,3,286,4,medium,M,4,1169,6,24,1
9054,Ship,5,4,238,6,low,M,6,1850,6,24,0
9055,Ship,7,3,300,4,medium,F,5,1244,6,24,1
9056,Ship,6,2,292,4,medium,M,2,1149,6,24,0
9057,Ship,5,2,172,2,low,M,9,1097,6,24,1
9058,Ship,2,1,181,5,medium,M,3,1038,6,24,1
9059,Ship,7,5,289,4,low,M,9,1904,6,24,1
9060,Ship,7,5,256,4,medium,M,4,1139,6,24,0
9061,Ship,4,5,251,5,medium,M,10,1683,6,24,0
9062,Road,6,5,245,4,low,M,3,1716,6,24,1
9063,Road,5,2,266,5,medium,M,8,1367,6,24,1
9064,Road,4,1,220,5,low,F,9,1817,6,24,1
9065,Road,4,2,274,5,low,F,8,1246,6,24,1
9066,Road,7,5,301,4,low,M,9,1660,6,24,0
9067,Road,6,5,285,4,low,M,8,1028,6,24,0
9068,Road,6,3,271,4,low,F,2,1364,6,24,0
9069,Road,4,3,241,5,low,F,2,1442,6,24,1
9070,Road,3,1,146,5,low,M,10,1737,6,24,1
9071,Road,6,4,256,4,medium,F,9,1791,6,24,1
9072,Road,6,2,235,5,low,F,5,1051,6,24,0
9073,Road,5,5,275,3,low,F,9,1691,6,24,0
9074,Road,6,4,205,4,low,F,10,1974,6,24,0
9075,Road,5,4,244,5,medium,F,1,1320,6,24,1
9076,Road,5,2,269,6,medium,F,5,1097,6,24,1
9077,Road,4,1,238,5,medium,F,3,1913,6,24,1
9078,Road,5,4,217,5,low,F,8,1803,6,24,1
9079,Road,5,2,258,5,low,M,3,1824,6,24,1
9080,Road,7,1,269,5,medium,F,5,1402,6,24,1
9081,Road,4,2,259,5,low,M,6,1827,6,24,0
9082,Road,6,5,260,4,low,F,8,1347,6,24,0
9083,Road,5,5,227,5,medium,F,2,1436,6,24,0
9084,Flight,4,2,223,6,low,F,10,1650,6,24,0
9085,Flight,5,2,221,5,medium,M,10,1160,6,24,1
9086,Flight,7,4,296,4,low,F,10,1033,6,24,1
9087,Flight,5,3,228,5,high,M,9,1924,6,24,1
9088,Flight,4,4,275,5,medium,M,7,1562,6,24,0
9089,Flight,5,3,230,5,medium,M,4,1123,6,24,1
9090,Flight,5,1,241,5,medium,M,3,1379,6,24,1
9091,Flight,4,2,270,5,low,F,5,1747,6,24,0
9092,Flight,6,4,264,5,medium,F,7,1220,6,24,0
9093,Flight,4,4,260,5,low,F,5,1178,6,24,0
9094,Flight,5,1,271,5,low,M,4,1353,6,24,1
9095,Flight,5,5,286,4,high,F,10,1071,6,24,0
9096,Flight,6,1,279,4,low,F,4,1263,6,24,0
9097,Flight,6,3,271,4,low,F,6,1934,6,24,1
9098,Flight,3,5,206,4,low,M,6,5038,6,24,1
9099,Flight,5,2,205,3,medium,F,1,4351,6,24,1
9100,Flight,5,2,233,3,medium,F,10,4233,6,24,0
9101,Flight,5,1,207,3,low,F,1,4112,6,24,1
9102,Flight,4,1,174,4,low,M,3,5295,6,24,1
9103,Flight,3,4,191,3,medium,F,10,4667,6,24,1
9104,Flight,4,4,156,2,medium,F,7,5938,6,24,1
9105,Flight,4,4,137,3,medium,F,8,4066,6,24,0
9106,Ship,3,3,251,3,low,M,8,4246,6,24,1
9107,Ship,5,3,194,3,low,M,7,5545,6,24,1
9108,Ship,4,1,141,3,low,F,6,5273,6,24,1
9109,Ship,5,1,137,3,medium,F,10,4641,6,24,1
9110,Ship,3,1,221,3,medium,M,10,5696,6,24,0
9111,Ship,3,1,270,2,medium,M,6,4966,6,24,1
9112,Ship,3,3,133,3,low,F,2,4926,6,24,1
9113,Ship,4,4,181,3,medium,F,9,4425,6,24,0
9114,Ship,6,4,147,3,low,M,4,4549,6,24,0
9115,Ship,4,3,250,2,high,F,10,4885,6,24,0
9116,Ship,3,5,184,2,high,M,3,4883,6,24,1
9117,Ship,5,1,234,3,low,F,4,5033,6,24,1
9118,Ship,3,3,126,6,low,M,8,5084,6,24,0
9119,Ship,3,2,241,3,medium,F,9,4301,6,24,1
9120,Ship,3,5,218,2,medium,F,6,4072,6,24,1
9121,Ship,3,5,98,3,medium,F,3,5553,6,24,0
9122,Ship,3,5,211,2,medium,F,9,4577,6,24,0
9123,Ship,4,2,216,3,low,M,2,4750,6,24,0
9124,Ship,3,3,203,3,medium,F,4,5548,6,24,1
9125,Ship,3,4,266,3,medium,M,9,5908,6,24,0
9126,Ship,4,1,155,3,medium,M,9,4443,6,24,1
9127,Ship,3,5,156,2,medium,F,8,5848,6,24,1
9128,Ship,5,2,169,5,medium,F,2,4542,6,24,1
9129,Ship,4,5,241,4,medium,F,10,4126,6,24,0
9130,Ship,4,5,199,4,medium,M,1,5585,6,24,0
9131,Ship,4,3,184,3,low,F,9,5602,6,24,1
9132,Ship,3,3,221,3,low,F,5,4388,6,24,1
9133,Ship,4,3,258,3,medium,F,7,4887,6,24,0
9134,Ship,5,4,193,3,medium,M,3,4559,6,24,1
9135,Ship,2,2,156,4,high,M,9,4184,6,24,0
9136,Ship,4,2,201,3,medium,F,4,4613,6,24,1
9137,Ship,4,2,171,3,medium,M,4,5859,4,25,1
9138,Ship,3,4,193,6,low,M,2,5584,4,25,1
9139,Ship,5,2,254,2,medium,M,4,4180,4,25,0
9140,Ship,4,4,251,3,medium,F,9,5350,4,25,0
9141,Ship,5,3,171,3,low,F,7,4946,4,25,1
9142,Ship,4,1,243,3,medium,M,10,5832,4,25,1
9143,Ship,3,4,253,3,medium,M,4,4269,4,25,1
9144,Ship,3,5,137,3,low,M,3,5497,4,25,0
9145,Ship,5,2,149,2,low,F,6,4661,4,25,1
9146,Ship,4,1,183,3,low,M,3,5178,4,25,0
9147,Ship,4,5,171,3,low,F,10,4752,4,25,0
9148,Ship,4,5,102,5,low,F,3,5767,4,25,1
9149,Ship,3,3,249,4,low,M,7,5868,4,25,0
9150,Ship,3,4,255,3,medium,F,10,5291,4,25,0
9151,Ship,3,1,150,2,low,F,6,5697,4,25,1
9152,Ship,4,4,169,4,medium,F,8,5493,4,25,1
9153,Ship,4,1,208,3,medium,F,8,4890,4,25,0
9154,Ship,3,3,154,4,high,F,2,4921,4,25,0
9155,Ship,2,2,101,5,medium,F,6,4196,4,25,1
9156,Ship,5,1,203,3,low,M,10,4750,4,25,1
9157,Ship,5,3,234,6,medium,F,8,5003,4,25,1
9158,Ship,3,1,133,4,medium,F,6,5162,4,25,1
9159,Ship,3,3,222,4,low,F,6,5284,4,25,0
9160,Ship,3,5,258,3,low,F,5,4494,4,25,1
9161,Ship,3,5,251,3,low,M,1,5073,4,25,1
9162,Ship,4,2,241,6,medium,M,5,4880,4,25,0
9163,Ship,4,1,164,4,medium,M,3,5318,4,25,0
9164,Ship,5,4,273,2,low,F,1,5008,4,25,0
9165,Ship,3,1,266,3,low,M,6,4010,4,25,1
9166,Ship,4,2,144,5,low,F,3,5807,4,25,0
9167,Ship,2,1,208,2,low,M,10,4671,4,25,0
9168,Ship,2,4,178,4,medium,F,8,4620,4,25,1
9169,Ship,3,3,246,4,low,F,3,4316,4,25,1
9170,Ship,3,1,131,6,medium,M,8,5352,4,25,1
9171,Ship,2,2,156,3,low,F,5,4151,4,25,0
9172,Ship,3,2,222,4,medium,M,10,5720,4,25,1
9173,Ship,3,3,275,3,medium,M,7,4968,4,25,1
9174,Ship,3,2,212,3,medium,M,10,4117,4,25,1
9175,Ship,5,4,275,2,medium,M,7,5292,4,25,1
9176,Ship,5,1,189,2,medium,M,8,5219,4,25,1
9177,Ship,3,4,171,3,low,M,10,4839,4,25,1
9178,Ship,3,1,242,5,low,F,3,4026,4,25,1
9179,Ship,3,5,247,3,medium,F,7,4966,4,25,1
9180,Ship,3,3,149,2,low,M,8,4556,4,25,1
9181,Ship,3,3,190,3,low,F,9,5279,4,25,1
9182,Ship,3,2,189,2,low,M,6,4488,4,25,0
9183,Ship,3,2,153,4,high,M,7,4750,4,25,0
9184,Ship,4,1,173,2,low,M,5,4688,4,25,1
9185,Ship,5,3,117,4,low,F,3,5078,4,25,1
9186,Ship,6,5,204,3,medium,M,7,4119,4,25,1
9187,Ship,3,1,274,4,low,M,3,5979,4,25,1
9188,Ship,6,1,276,2,low,M,10,5108,4,25,1
9189,Ship,3,1,189,4,low,F,4,4785,4,25,1
9190,Ship,3,2,204,2,low,F,2,5033,4,25,0
9191,Ship,3,3,229,3,medium,F,8,4549,4,25,1
9192,Ship,3,1,257,2,medium,F,2,5815,4,25,1
9193,Ship,4,5,184,3,low,M,5,4039,4,25,0
9194,Ship,3,5,157,4,medium,F,2,4640,4,25,1
9195,Ship,4,3,173,3,medium,M,5,5331,4,25,0
9196,Ship,3,2,236,2,medium,M,2,4239,4,25,0
9197,Ship,4,1,234,3,low,M,2,4282,4,25,1
